% load Q_glacier data 
% time (years) Q_glacier (m^3 year^-1) 
-22000 	 	 116372.899860 
-21999 	 	 116372.899860 
-21998 	 	 116372.899860 
-21997 	 	 116372.899860 
-21996 	 	 116372.899860 
-21995 	 	 116372.899860 
-21994 	 	 116372.899860 
-21993 	 	 116372.899860 
-21992 	 	 116372.899860 
-21991 	 	 116372.899860 
-21990 	 	 116372.899860 
-21989 	 	 116372.899860 
-21988 	 	 116372.899860 
-21987 	 	 116372.899860 
-21986 	 	 116372.899860 
-21985 	 	 116372.899860 
-21984 	 	 116372.899860 
-21982 	 	 116372.899860 
-21981 	 	 116372.899860 
-21980 	 	 116372.899860 
-21979 	 	 116372.899860 
-21978 	 	 116372.899860 
-21977 	 	 116372.899860 
-21976 	 	 116372.899860 
-21975 	 	 116372.899860 
-21974 	 	 116372.899860 
-21973 	 	 116372.899860 
-21972 	 	 116372.899860 
-21971 	 	 116372.899860 
-21970 	 	 116372.899860 
-21969 	 	 116372.899860 
-21968 	 	 116372.899860 
-21967 	 	 116372.899860 
-21966 	 	 116372.899860 
-21964 	 	 116372.899860 
-21963 	 	 116372.899860 
-21962 	 	 116372.899860 
-21961 	 	 116372.899860 
-21960 	 	 116372.899860 
-21959 	 	 116372.899860 
-21958 	 	 116372.899860 
-21957 	 	 116372.899860 
-21956 	 	 116372.899860 
-21955 	 	 116372.899860 
-21954 	 	 116372.899860 
-21953 	 	 116372.899860 
-21952 	 	 116372.899860 
-21951 	 	 116372.899860 
-21950 	 	 116372.899860 
-21949 	 	 116372.899860 
-21948 	 	 116372.899860 
-21946 	 	 116372.899860 
-21945 	 	 116372.899860 
-21944 	 	 116372.899860 
-21943 	 	 116372.899860 
-21942 	 	 116372.899860 
-21941 	 	 116372.899860 
-21940 	 	 116372.899860 
-21939 	 	 116372.899860 
-21938 	 	 116372.899860 
-21937 	 	 116372.899860 
-21936 	 	 116372.899860 
-21935 	 	 116372.899860 
-21934 	 	 116372.899860 
-21933 	 	 116372.899860 
-21932 	 	 116372.899860 
-21931 	 	 116372.899860 
-21930 	 	 116372.899860 
-21928 	 	 116372.899860 
-21927 	 	 116372.899860 
-21926 	 	 116372.899860 
-21925 	 	 116372.899860 
-21924 	 	 116372.899860 
-21923 	 	 116372.899860 
