% load S data (Sublimation from lakes) 
%  time (years)     S (m year^-1)  
-22000 	 	 0.205915 
-21999 	 	 0.187351 
-21998 	 	 0.171774 
-21997 	 	 0.223481 
-21996 	 	 0.208618 
-21995 	 	 0.169791 
-21994 	 	 0.256127 
-21993 	 	 0.155002 
-21992 	 	 0.173089 
-21991 	 	 0.169884 
-21990 	 	 0.173919 
-21989 	 	 0.207211 
-21988 	 	 0.200836 
-21987 	 	 0.195818 
-21986 	 	 0.160985 
-21985 	 	 0.176294 
-21984 	 	 0.213170 
-21983 	 	 0.205915 
-21982 	 	 0.187351 
-21981 	 	 0.171774 
-21980 	 	 0.223481 
-21979 	 	 0.208618 
-21978 	 	 0.169791 
-21977 	 	 0.256127 
-21976 	 	 0.155002 
-21975 	 	 0.173089 
-21974 	 	 0.169884 
-21973 	 	 0.173919 
-21972 	 	 0.207211 
-21971 	 	 0.200836 
-21970 	 	 0.195818 
-21969 	 	 0.160985 
-21968 	 	 0.176294 
-21967 	 	 0.213170 
-21966 	 	 0.205915 
-21965 	 	 0.187351 
-21964 	 	 0.171774 
-21963 	 	 0.223481 
-21962 	 	 0.208618 
-21961 	 	 0.169791 
-21960 	 	 0.256127 
-21959 	 	 0.155002 
-21958 	 	 0.173089 
-21957 	 	 0.169884 
-21956 	 	 0.173919 
-21955 	 	 0.207211 
-21954 	 	 0.200836 
-21953 	 	 0.195818 
-21952 	 	 0.160985 
-21951 	 	 0.176294 
-21950 	 	 0.213170 
-21949 	 	 0.205915 
-21948 	 	 0.187351 
-21947 	 	 0.171774 
-21946 	 	 0.223481 
-21945 	 	 0.208618 
-21944 	 	 0.169791 
-21943 	 	 0.256127 
-21942 	 	 0.155002 
-21941 	 	 0.173089 
-21940 	 	 0.169884 
-21939 	 	 0.173919 
-21938 	 	 0.207211 
-21937 	 	 0.200836 
-21936 	 	 0.195818 
-21935 	 	 0.160985 
-21934 	 	 0.176294 
-21933 	 	 0.213170 
-21932 	 	 0.205915 
-21931 	 	 0.187351 
-21930 	 	 0.171774 
-21929 	 	 0.223481 
-21928 	 	 0.208618 
-21927 	 	 0.169791 
-21926 	 	 0.256127 
-21925 	 	 0.155002 
-21924 	 	 0.173089 
-21923 	 	 0.169884 
-21922 	 	 0.173919 
-21921 	 	 0.207211 
-21920 	 	 0.200836 
-21919 	 	 0.195818 
-21918 	 	 0.160985 
-21917 	 	 0.176294 
-21916 	 	 0.213170 
-21915 	 	 0.205915 
-21914 	 	 0.187351 
-21913 	 	 0.171774 
